x,y,size_bin,300x_bin,TR_cnt_bin,clusterLabel,PC-1,Size
9.017846907438095,-11.313931144119618,20-49,100-250,0-1,-1,134,26
-6.248509889856294,-2.6995396073976807,20-49,0-50,0-1,-1,6,26
-3.7374138433680786,-8.02796587165243,20-49,100-250,0-1,-1,213,32
-12.432919595077834,-7.484248766902431,50-99,100-250,0-1,4,116,80
2.523292758050769,-5.926593439816588,20-49,100-250,0-1,24,201,22
-6.042832022167235,0.5466156504206239,300-399,0-50,0-1,-1,2,319
0.07855335527407037,15.298923421899234,1000-5999,,1-2,28,0,1904
0.8393562063253619,8.23360078783354,100-299,0-50,0-1,10,1,140
-1.0111454422471413,0.8646083321053405,20-49,50-100,0-1,47,66,32
-2.269461768330738,3.9550578516875037,50-99,0-50,0-1,-1,7,92
-7.37044358400281,-13.396646928573736,300-399,100-250,0-1,5,227,325
-9.94519243977607,0.7957672083958093,1000-5999,100-250,5-10,13,237,1637
5.51869375108612,-14.261160417686861,20-49,100-250,0-1,2,116,30
-9.13470717527977,-11.279319192538084,100-299,100-250,2-3,6,149,143
-0.6697980480798372,-7.740098139920918,,100-250,0-1,24,126,20
-11.549758054888116,4.183845686491851,20-49,0-50,1-2,-1,45,25
13.600242491281131,0.6871649851657411,50-99,100-250,0-1,12,159,58
-2.7422549879307097,14.681321220866323,20-49,,,0,0,23
-3.6548276215026205,-7.324819567869304,20-49,100-250,0-1,-1,118,30
2.9409963591131483,-2.2358612474871196,20-49,100-250,,23,192,27
-0.8737007437895429,16.153391487850595,100-299,,0-1,-1,0,178
-10.922832166132586,-0.8948401262317682,300-399,100-250,0-1,25,201,329
5.541038470113555,-13.666689798930172,20-49,100-250,0-1,2,129,46
-9.416232710494144,-1.60117621760915,20-49,50-100,0-1,-1,65,24
3.3179155607777497,-1.8453049708805351,50-99,100-250,0-1,23,244,58
-6.721530223213823,8.41664433544545,50-99,100-250,,14,201,60
5.610462808032495,-11.111530050722443,20-49,50-100,0-1,2,70,22
1.8684348164949094,-5.986065708437112,20-49,100-250,,24,170,39
3.756181470925772,-0.19792810360127105,20-49,100-250,0-1,23,132,32
-13.713365082184827,-7.3675186053016795,20-49,100-250,,4,132,22
-2.593219163216758,-5.281724587908886,20-49,0-50,0-1,27,43,26
3.9110272692525494,-3.3244682682689537,20-49,250-500,0-1,23,286,22
-5.508376057019835,4.727720072057344,20-49,250-500,,30,338,27
-5.494019262747204,4.765964018705594,20-49,250-500,,30,338,27
-8.903471352985608,-3.7959382453611252,,0-50,0-1,-1,47,20
-14.217365781534216,-7.360496577692649,20-49,100-250,,4,112,27
2.894603818663036,10.86412392432828,20-49,0-50,0-1,10,1,45
-13.580710899333727,-7.263184491903874,20-49,50-100,,4,82,35
-11.511239963511347,-6.482969137261586,,50-100,,4,84,20
-0.4310990277723968,-10.367580671516839,20-49,0-50,,-1,22,24
-11.223281720494047,-6.294785209504279,20-49,50-100,0-1,4,68,22
9.606020293717535,-8.140819303331488,300-399,100-250,0-1,44,241,311
3.6077789185026443,-3.334613636900782,20-49,100-250,0-1,23,167,28
6.613598826874699,3.8893148322315274,300-399,250-500,0-1,7,428,332
-12.982152458784697,-4.975228210721631,,100-250,0-1,4,128,20
4.558548511474466,9.043987617514349,100-299,0-50,,43,8,295
12.985260151814265,-0.7629338484729778,20-49,100-250,0-1,12,137,32
-4.6365654589248875,3.932448218464157,100-299,250-500,1-2,30,324,122
0.9911307036503199,4.836745370841754,20-49,0-50,,-1,3,30
-6.687826080706609,8.126215192402032,20-49,250-500,,14,254,22
3.0556013616676765,9.17250964599794,100-299,0-50,0-1,10,1,133
-5.09393754323595,-9.3294108288892,50-99,100-250,0-1,64,103,95
0.6594837493626913,-6.812390852382904,20-49,100-250,0-1,24,113,34
0.861328101241234,-6.145741231843285,20-49,100-250,0-1,24,178,25
3.9494498677790735,-0.33787410351441577,20-49,100-250,,23,244,25
-1.6913641240201194,-5.325813490845316,20-49,50-100,0-1,27,67,37
-6.685118315486544,-12.137596004550833,50-99,50-100,,-1,55,53
0.2011632471560288,10.491268165279134,500-999,0-50,10-20,10,1,919
3.3413527007468797,4.287592019350583,20-49,,,-1,0,45
1.2519159914063027,-7.482145190239611,,100-250,0-1,24,142,20
14.093887204518792,1.5854119741969943,20-49,100-250,0-1,12,117,22
4.772659837204688,-14.734050654666607,,50-100,0-1,2,90,20
-9.28891865517923,-11.969411385259498,20-49,100-250,0-1,6,171,24
-6.330760052364746,-6.934819573237115,100-299,100-250,0-1,3,115,146
-3.7788323650547455,15.496107269145401,20-49,,,0,0,37
-1.506166553749386,-4.978786894850277,50-99,0-50,0-1,27,21,96
-1.2741022857975322,-1.3345791220753276,20-49,0-50,,-1,1,39
-13.238925380523597,-5.421881681556965,20-49,100-250,0-1,4,101,35
-7.1533936645557485,6.511305513836084,20-49,100-250,0-1,14,179,21
-1.360965402292904,-7.184804073011463,20-49,50-100,0-1,-1,89,24
-3.9639007969641273,0.5836943095848505,100-299,0-50,0-1,26,40,102
-11.605223083469932,-4.362458040597398,20-49,50-100,0-1,4,55,29
-8.432027501120906,-1.0736164528179637,300-399,50-100,0-1,18,96,353
3.273776690265729,2.6032861962576654,1000-5999,,2-3,-1,0,1001
6.557534731858023,2.734351002228693,300-399,500-1000,1-2,7,529,332
-7.369499389904238,8.18033567530453,20-49,100-250,0-1,14,234,24
-4.156815461877716,-9.961650538792835,20-49,100-250,0-1,-1,103,46
0.07462139168063323,-8.559859929877616,20-49,100-250,0-1,24,151,28
5.193456815261266,-11.108017044584262,50-99,50-100,,2,82,78
-14.106288172000363,-5.512792625977887,,100-250,0-1,4,118,20
-8.82494330051279,-7.885036541669131,100-299,100-250,,33,234,289
2.364238251625794,-10.358058212268107,50-99,100-250,2-3,48,139,66
1.9239690920035308,10.025095962914145,20-49,0-50,,10,1,30
-10.576592301072088,4.842479685628736,20-49,,,29,0,29
-2.81483413295523,-12.938854093816232,,,,-1,0,1
-0.8738780283016778,-7.897747182071342,20-49,100-250,0-1,24,220,22
-14.267510661465684,-4.52202895778264,20-49,100-250,0-1,4,112,30
2.3480659119905756,9.110496894439233,100-299,0-50,0-1,10,1,111
-4.625770618106591,12.278938553978126,20-49,,0-1,-1,0,34
-2.2907439722614455,-5.552974338603369,50-99,0-50,,27,42,72
-13.11173645001714,-4.849279103306911,20-49,50-100,0-1,4,77,44
0.7568157181071178,0.9948487760306378,,100-250,,15,148,20
3.2708357022675347,-3.184208624731529,20-49,100-250,0-1,23,108,30
-0.20670014618303806,-3.4293878141536864,100-299,0-50,0-1,39,44,190
-5.837487402222855,8.578064883747231,20-49,250-500,0-1,14,263,38
8.35823019308147,2.5578841996077193,300-399,500-1000,0-1,7,569,314
8.10155354488229,3.271725962083852,300-399,250-500,1-2,7,498,345
-13.319176308041568,3.0105317971755077,300-399,500-1000,1-2,8,535,343
2.3093659008106773,-14.165179219944308,20-49,100-250,,37,118,25
2.2921609918946975,-14.126298325949081,20-49,100-250,,37,118,25
-3.4160789909718305,5.4819948467800215,100-299,0-50,0-1,-1,20,123
6.35738221526281,-15.13927795119494,50-99,50-100,,2,80,54
9.093733710287921,-8.641020940765324,300-399,100-250,0-1,44,192,328
-3.5619146342131067,-1.527776942064756,300-399,0-50,,42,13,385
-2.4812613527200136,14.625985767407506,20-49,,0-1,0,0,39
-12.143088519320356,-2.969065264717489,,0-50,0-1,-1,47,20
-3.334817407929463,14.71167140186799,20-49,,0-1,0,0,34
-14.105023875752563,-8.332051915220413,20-49,100-250,,-1,118,28
5.95278953780882,-12.033177138274766,20-49,50-100,0-1,2,78,36
-1.9867391902618812,12.23729499249716,300-399,500-1000,5-10,-1,850,357
8.658271747113563,-4.970258395239682,100-299,100-250,0-1,16,111,216
13.159563178984737,3.1468619916144793,500-999,250-500,,63,310,508
-6.724075146132253,9.133420847018149,20-49,250-500,,14,264,41
0.02650652189135494,7.144153394225382,20-49,0-50,,10,4,37
2.693784128448341,10.037585187739564,,0-50,0-1,10,1,20
-6.9706992980898885,-12.00990922828146,100-299,100-250,0-1,-1,129,146
-12.693531963034527,-8.16363249073957,20-49,100-250,,4,134,34
5.726443743281654,3.659567118469078,300-399,500-1000,0-1,7,564,334
-2.0896655019230157,-7.983709354600824,20-49,100-250,0-1,-1,178,24
12.460426982197335,3.296410005547512,1000-5999,250-500,2-3,63,256,1424
4.8244031128032905,-11.004964680656258,50-99,0-50,0-1,2,43,82
-1.9876650286721862,-2.0416624960329717,20-49,100-250,,50,127,25
4.431319896909916,8.644767329720484,20-49,0-50,0-1,43,1,30
4.690042497802072,-14.049935580111612,20-49,50-100,0-1,2,85,26
7.819868987160142,3.124871629547144,300-399,250-500,0-1,7,495,329
-6.707097702495876,-12.092549384615616,50-99,100-250,0-1,-1,113,100
-2.0916246440929216,-9.36180760368128,300-399,50-100,20-50,-1,77,331
-12.408694789380577,-7.93506290580083,,100-250,0-1,4,139,20
-0.5160040250723128,-8.266531095048533,20-49,50-100,0-1,24,73,42
0.8051269620476693,11.227079057365305,20-49,0-50,,45,1,29
-5.642906073306192,-10.829957769519647,,50-100,0-1,55,100,20
0.608079482730503,13.778983012394276,1000-5999,,0-1,-1,0,1042
2.0891904011343194,5.950954532298007,300-399,0-50,0-1,20,18,306
0.16134005154550998,5.854120893938826,300-399,0-50,,35,6,318
-0.7194965445752194,12.563899307197408,500-999,0-50,5-10,40,15,630
-7.371012500996015,2.0938909355080297,500-999,500-1000,10-20,61,652,867
-9.514095974774389,3.4181630623232806,20-49,100-250,0-1,-1,137,21
8.22818440898619,7.123801457092426,6000+,500-1000,10-20,1,640,7240
0.47517943056369155,8.203823632084584,20-49,0-50,0-1,10,2,50
-2.2382282716105553,-10.792990811025849,20-49,100-250,0-1,-1,122,26
-2.3828209005289196,16.824018268593306,20-49,,,-1,0,33
-11.37619537444622,-0.6902116656810071,300-399,100-250,0-1,25,210,313
-2.0963894621839456,7.687700050024116,50-99,0-50,1-2,19,8,64
4.5821134109902975,-9.220005114697978,20-49,0-50,0-1,31,36,44
-1.2573202918472846,1.5184038844037955,20-49,100-250,0-1,47,172,24
2.6457802314162433,6.586017119151376,100-299,0-50,0-1,20,19,251
5.449919489617228,-12.515817771045882,20-49,100-250,0-1,2,122,27
4.483332560152271,-13.847393919494454,,100-250,0-1,2,151,20
7.205311258468844,-12.163003411133914,20-49,50-100,0-1,2,63,27
7.073209213036252,-11.998476898529509,20-49,50-100,0-1,2,63,27
1.8721101513768392,-2.4811871173536377,20-49,100-250,0-1,23,119,36
1.0239430395247382,-11.35937676487012,,50-100,0-1,-1,93,20
-7.94192922667397,8.871839842572644,20-49,100-250,,14,132,30
-1.0494777939117814,1.4066386643903501,20-49,100-250,1-2,47,211,27
-6.97553200082521,-10.497953557784932,20-49,50-100,0-1,6,76,25
3.7692363431274014,-0.17242561915497406,20-49,100-250,,23,181,25
-6.324673854393495,-6.942647275085136,20-49,0-50,,3,44,21
-9.47530111476965,-12.017532599188074,100-299,100-250,,6,178,136
7.311511980205452,-2.3946770144415876,20-49,100-250,0-1,-1,167,21
7.865987510453888,5.370867975299504,1000-5999,250-500,1-2,-1,362,1126
0.3733204900990483,-13.60309528191568,20-49,0-50,0-1,-1,37,22
-10.05519918264772,4.988125576502429,300-399,0-50,0-1,29,3,334
1.4339350496262808,14.986145302547042,20-49,,,28,0,33
9.289701554635004,-1.8047976806468347,50-99,250-500,0-1,-1,256,53
5.218585336388267,-3.465036870995193,50-99,500-1000,4-5,-1,823,100
-12.361584309901708,-3.127581265977536,,100-250,0-1,4,105,20
-3.1936399461169938,15.693239677411265,20-49,,,0,0,21
8.187242227115467,7.098069038168042,6000+,500-1000,5-10,1,515,6023
3.1919645128985157,-2.4932382349454816,20-49,100-250,0-1,23,203,22
-9.755675673635468,1.0183359637598828,1000-5999,100-250,2-3,13,212,1751
10.147744095422011,-1.0336056808373806,20-49,50-100,0-1,-1,51,48
1.5412487107825277,15.136065980938495,50-99,,1-2,28,0,80
-13.424329370435494,4.188617962880958,100-299,250-500,0-1,8,289,193
-1.1113090721367809,-12.690241336455768,20-49,50-100,,53,98,21
2.928619374511303,-14.549017432995724,50-99,50-100,,-1,61,56
-3.5140196973256645,-8.891875691729876,20-49,100-250,0-1,-1,244,27
5.066691627195959,-14.140681168943187,,50-100,0-1,2,100,20
-0.956818625476489,8.130635364341266,,0-50,0-1,10,29,20
14.206698836243776,-1.6801244630842855,20-49,50-100,0-1,-1,79,26
-0.6043075136542386,7.906896134763411,20-49,0-50,,10,6,23
8.967189866900549,-4.7123229611632205,100-299,100-250,1-2,16,147,276
2.0483031753847945,-6.407269808937008,20-49,100-250,0-1,24,176,24
1.0008098427100491,-9.086848899824359,20-49,100-250,0-1,-1,108,32
0.9073771953114383,-5.063461872438092,20-49,100-250,0-1,24,169,23
-12.682415872203132,-7.821477880763988,50-99,100-250,,4,136,54
0.5446615911502541,5.510042843951,20-49,0-50,,35,2,25
2.8359155522019575,-12.575558620687255,20-49,50-100,,-1,55,33
-2.381478395953962,7.413892171247755,100-299,0-50,0-1,19,26,168
-2.310810716265983,2.5024548646150495,20-49,50-100,,-1,85,36
-1.6344848383739283,14.051780692825545,300-399,,0-1,0,0,314
0.34700002845588923,-6.902086162022245,20-49,100-250,0-1,24,108,21
-5.360179115980118,-1.8928240869369917,20-49,0-50,0-1,22,2,33
-9.568746744541498,1.2685830407177892,1000-5999,250-500,5-10,13,285,3106
-8.576295670964528,-6.736437287758018,20-49,100-250,,34,137,22
-8.552446716172263,-6.769492204046767,20-49,100-250,,34,137,22
4.618378203879298,-11.407220247757177,20-49,50-100,0-1,2,81,33
11.731248557531192,-0.2963370038834833,20-49,50-100,0-1,-1,55,22
-2.6830032883728543,15.109021593593921,100-299,,0-1,0,0,136
2.793273614552006,-2.5538144287285673,20-49,100-250,0-1,23,216,26
-6.468414864282022,7.681762135031462,100-299,250-500,1-2,14,283,218
-7.32389225115618,-10.687105392516193,,0-50,0-1,6,31,20
-8.51703027654261,-0.8560126948474941,50-99,0-50,0-1,18,22,80
-1.8836011052609782,8.085130297206833,20-49,0-50,0-1,19,30,45
2.514152130239563,6.701242081843003,50-99,0-50,0-1,20,1,62
-0.4962807376153222,-8.353637241225956,20-49,100-250,0-1,24,157,33
1.214892340365825,2.27872035082534,20-49,250-500,,21,350,34
-8.786186976890987,-6.083507999069898,20-49,100-250,0-1,34,148,28
-4.070592575417554,-6.643276132661503,,100-250,,-1,127,20
5.347295743176765,-14.186108725194204,,100-250,,2,136,20
-6.774492566706243,9.141403656395696,20-49,250-500,,14,261,38
1.5223671518597892,5.0258187437083714,100-299,0-50,,-1,43,288
-1.0083241219272938,-6.903743873434886,20-49,100-250,,-1,152,34
9.376913696403118,-7.702984589282381,300-399,100-250,0-1,44,215,324
0.06835783718889701,9.458503906332327,100-299,0-50,1-2,10,13,281
8.787796070824534,-4.977885477131259,300-399,100-250,0-1,16,179,318
-8.044872739604479,-2.1908259978123046,50-99,50-100,0-1,18,83,51
-13.42356758721784,4.107327715536896,50-99,100-250,0-1,8,241,79
4.808543944259082,14.267530719281371,1000-5999,,10-20,17,0,4982
0.9432285509098248,13.524845399924134,100-299,,,-1,0,125
-0.976242412572289,10.843643882092806,400-499,0-50,20-50,-1,3,446
-5.164317810371475,-10.128161595825885,20-49,50-100,0-1,-1,88,26
5.644653156812271,-11.237289456122674,20-49,50-100,0-1,2,86,30
-8.761879767157836,-11.535562529811896,20-49,100-250,0-1,6,143,26
4.081346000831688,8.50978171717679,,0-50,0-1,43,1,20
6.950428469022866,4.082193486838941,300-399,250-500,0-1,7,500,306
1.9825942222737674,8.678277134634405,,0-50,0-1,10,2,20
0.6293616409507464,7.540066126722758,100-299,0-50,0-1,-1,31,140
-7.6232721426662655,-1.2640514481108915,20-49,50-100,,-1,51,23
2.436484757393828,9.53885740565629,100-299,0-50,0-1,10,2,156
1.487849178423012,-6.957689448690691,20-49,100-250,0-1,24,226,24
1.9690531626956767,-5.767122568851286,20-49,100-250,0-1,24,229,21
-14.348731530888356,-5.2104038898560585,20-49,100-250,0-1,4,131,22
-6.860610701755698,9.722279016888749,300-399,250-500,1-2,14,275,332
7.575683910802953,6.305952790245075,1000-5999,250-500,0-1,1,370,2141
-2.260881202266887,6.733932286619409,300-399,0-50,0-1,-1,22,315
-0.5601612771885629,5.6917838359406705,20-49,0-50,,35,2,32
-3.3955878731202853,-1.6251392437734877,20-49,0-50,0-1,42,16,39
8.94905163299464,5.2583625587987655,1000-5999,50-100,5-10,-1,64,3229
3.9513425173238574,-10.029464143559144,20-49,0-50,0-1,-1,49,47
-2.818457581291833,-9.349840377295525,20-49,0-50,0-1,-1,31,21
12.523515215276147,0.6651784660303772,20-49,50-100,0-1,12,84,50
-1.325907906476067,-7.831727596890044,20-49,50-100,0-1,24,88,36
-3.2152296746067903,-0.32552115603548787,20-49,0-50,0-1,51,32,24
-0.4390968486045492,7.832963988308327,100-299,0-50,,10,2,163
-5.229238121136925,9.099788605428085,100-299,250-500,0-1,14,265,275
2.7034898295483063,6.379908702359065,100-299,0-50,0-1,20,12,247
-0.7829812567439736,1.1699017729788088,50-99,100-250,0-1,47,172,54
13.228239763052233,1.760741182922849,50-99,100-250,,12,105,68
-13.690876255623355,-3.048315784070633,50-99,0-50,1-2,4,49,66
0.4355254109250696,6.022669276999429,20-49,0-50,,35,2,24
-7.428189995217219,8.29516294093904,20-49,100-250,,14,203,42
-2.2278591278379896,15.150737663233452,20-49,,,0,0,40
-6.11504016390161,8.730560810131959,20-49,100-250,0-1,14,148,24
4.383078982507009,-8.559823312765452,50-99,0-50,0-1,31,24,53
-1.8447925214864673,15.164193998169077,20-49,,0-1,0,0,26
4.604510914857255,7.590615732817859,50-99,0-50,0-1,43,1,55
9.962394488695551,4.527258126558114,1000-5999,250-500,2-3,-1,310,1576
7.74968014319188,5.9213312362742645,1000-5999,250-500,1-2,1,454,1576
-6.665809565592646,8.537207505829588,100-299,250-500,,14,278,106
7.188838981148993,0.19183668306364596,300-399,250-500,0-1,38,429,319
-3.363928721288645,5.007417345820655,20-49,100-250,0-1,-1,161,22
-11.545983635153354,4.186023511233409,50-99,50-100,0-1,-1,60,84
-3.3347819037459656,6.524006949309658,500-999,0-50,0-1,19,1,734
-0.6168951652258491,7.3490770702681605,20-49,0-50,,10,34,28
-3.7200586840532273,-4.95557026538166,,100-250,3-4,-1,197,7
2.7655540542847605,-2.3820511476983786,20-49,100-250,0-1,23,137,37
6.521856556216702,2.794165155865788,100-299,250-500,5-10,7,423,266
2.489706967017885,10.102937809920702,20-49,0-50,,10,1,30
4.722360143207659,-14.823009733645465,20-49,50-100,0-1,2,72,24
-12.965265706669978,-3.372764111161116,20-49,50-100,,4,53,36
-13.415067368716368,4.2585285025812345,100-299,250-500,0-1,8,271,127
1.0385774751057946,-3.4092836655731094,20-49,50-100,,-1,72,48
-2.103471463823094,-5.685189191663559,50-99,0-50,,27,44,56
-7.084304138965114,-13.138247186124554,100-299,250-500,0-1,5,267,264
-5.606111395621588,4.734557477236355,20-49,250-500,0-1,30,328,33
-4.604910803790727,-5.165417176282971,500-999,0-50,5-10,-1,44,747
0.5967533434818189,10.354269894473312,100-299,0-50,5-10,10,1,150
-7.84223082092371,-5.166828154662271,50-99,50-100,0-1,34,100,65
-8.537047289309319,-5.777603714499578,20-49,50-100,0-1,34,91,34
4.408675419223986,9.149034049068607,20-49,0-50,0-1,43,1,21
-13.393531459098478,5.126608951928011,20-49,100-250,0-1,8,205,32
14.075449243478646,1.0297503094362341,,100-250,,12,123,20
7.2164854082127725,0.3721837580371239,100-299,250-500,0-1,38,417,293
5.761278562990603,11.622516483467509,50-99,,1-2,-1,0,55
6.712844817726236,3.0406567474157327,300-399,250-500,0-1,7,489,335
1.3957303555558953,1.9700743851554021,,250-500,,21,300,20
5.832426771119904,-1.6979321511250243,20-49,50-100,0-1,-1,57,21
2.8726974433182013,15.187675343917006,500-999,,0-1,66,0,845
13.66410400765889,0.3828294186877155,20-49,100-250,0-1,12,115,29
7.028990208904036,-12.712887712415238,20-49,100-250,0-1,2,101,44
-3.6751735990340997,-7.042996317855558,,100-250,0-1,-1,138,20
2.4660342755443905,1.1364601382602904,20-49,100-250,,-1,238,37
-11.50305983138782,-6.125196814638833,,50-100,0-1,4,79,20
2.864217376496925,15.20413347737158,500-999,,0-1,66,0,887
-5.823670878520351,-7.114127412382827,20-49,100-250,0-1,-1,112,38
3.943024013516511,6.758607355687872,50-99,0-50,,-1,1,85
2.647962344022233,11.234414547819638,20-49,0-50,,10,2,32
-13.370118326130859,4.11608546686183,20-49,250-500,,8,255,26
4.707675235617781,7.791218135697394,20-49,0-50,1-2,43,1,49
-6.465122958028691,6.44471545953178,50-99,100-250,,14,141,84
7.7869707927635945,-10.559151059733487,20-49,100-250,0-1,2,115,50
6.731457412668133,-9.240661999674984,,100-250,0-1,59,110,20
-10.627750521807219,-7.339585700820587,20-49,50-100,,-1,61,33
-4.381117336188753,15.249000021682866,50-99,,0-1,0,0,76
4.736388519684966,9.29983594712441,,0-50,,43,1,2
3.0923846996011135,6.812435591827201,100-299,0-50,,20,4,233
-11.484635254417677,-8.463315838148763,20-49,100-250,0-1,-1,152,26
8.424895325324544,-9.1157321290135,300-399,250-500,1-2,-1,269,335
-5.387473893553903,3.7177092521286426,20-49,100-250,0-1,30,234,39
-3.1069033458834703,13.943894393602562,20-49,,0-1,0,0,23
